order_id,customer_id,order_status,review_comment_message,review_score,price,freight_value,payment_value,product_category_name
02aec12849744e266394182861265286,076dcea2eb6c8dbe9354f7c0d8670a00,delivered,Estou muito satisfeita ,5.0,174.9,35.74,210.64,bebes
6bb1e842418aac0c9c820afd3bb63a2d,032f25110f17bb0d65268257b10738bc,delivered,Prático!,4.0,15.9,16.79,32.69,automotivo
c4d2f075fc3bf3a06d1e68e113c35cbd,aa6edca5d83d4c8e9a2262b9847febd6,delivered,"tenho outro sling de outra marca com tecido muito mais macio, maleável e agradável",2.0,54.9,24.73,79.63,bebes
52e5445828db681d83dccb33a15ecac4,d42ee2c04270ba237933c8bdd5e1c761,delivered,O prazo para entrega é muito longo.,3.0,170.0,24.06,194.06,relogios_presentes
9f882c1f904b7dd156572ada58d7a7ae,843ff05b30ce4f75b6170b39c78a8ee5,delivered,Gostei doproduto comprado obrigado.,5.0,84.9,17.84,102.74,fashion_calcados
c0aa0e99afe6f6dac845326a854690fd,316540a76ab1fe860a9cddf7f2f6717a,delivered,"então,mesmo o produto sendo entregue no prazo,ele ainda teve uma demora de quase 15 dias",3.0,119.0,12.33,131.33,esporte_lazer
c26b94aa87e95d1c1eb1b592f43eb223,7aed8da5ae4e0e34226c47f3bf041956,delivered,atendimento ótimo em todos os sentido,5.0,89.9,12.13,204.06,cama_mesa_banho
c26b94aa87e95d1c1eb1b592f43eb223,7aed8da5ae4e0e34226c47f3bf041956,delivered,atendimento ótimo em todos os sentido,5.0,89.9,12.13,204.06,casa_conforto
3b4ad687e7e5190db827e1ae5a8989dd,1a87b8517b7d31373b50396eb15cb445,shipped,"Comprei um produto e não entregaram. 
Pedi o cancelado do produto.",1.0,844.0,21.01,865.01,relogios_presentes
4570fa83dbb31a563e06db0a554b951e,cdfe21141f5df77ba0fb20bef6621a9f,delivered,comprei vei certinho esse pedido mas umas banquetas que comprei antes desse pedido agora não chegou falaram que entregou mas eu n recebi comprei antes desse pedido e nao chegou,5.0,299.0,23.17,322.17,moveis_decoracao
04040ee654b248cdc512a68ecc83e4cc,53379b14e4048e025dc5a2185f461bb7,delivered,Entrega super rápida. Produto é bom. ,4.0,259.9,15.29,275.19,cama_mesa_banho
0b584b729bdfec204ec2aa5d21d6ca56,da2fbad9b2235c67c9bc7c7a274ee389,delivered,sim,4.0,55.9,22.32,78.22,esporte_lazer
343076b69aa1f03ee4beb49cf6baee58,a4156bb8aff5d6722dc68f605d8fa241,delivered,Lindo o kit. Entrega rápida. RECOMENDO ,4.0,174.9,31.97,206.87,bebes
b68d69564a79dea4776afa33d1d2fcab,de1e5517fb50896bbdcff5814fb31802,shipped,Não chegou.,1.0,245.9,16.47,262.37,pet_shop
f04bfdbef5359607d39e66fccc9cc0de,ddbd5d378c4a0981ba1ef29fb8e40b8f,delivered,targaryen não entregou os produtos completos. No dois itens comprados veio faltando unidades.,1.0,217.85,129.84,998.49,casa_construcao
f04bfdbef5359607d39e66fccc9cc0de,ddbd5d378c4a0981ba1ef29fb8e40b8f,delivered,targaryen não entregou os produtos completos. No dois itens comprados veio faltando unidades.,1.0,142.9,8.66,998.49,construcao_ferramentas_seguranca
f04bfdbef5359607d39e66fccc9cc0de,ddbd5d378c4a0981ba1ef29fb8e40b8f,delivered,targaryen não entregou os produtos completos. No dois itens comprados veio faltando unidades.,1.0,142.9,8.66,998.49,construcao_ferramentas_seguranca
f04bfdbef5359607d39e66fccc9cc0de,ddbd5d378c4a0981ba1ef29fb8e40b8f,delivered,targaryen não entregou os produtos completos. No dois itens comprados veio faltando unidades.,1.0,217.85,129.84,998.49,casa_construcao
bbd64b019b5ea3ed83a114cc665328ff,3e87356efef361b40b30fd699f9e5638,delivered,Entrega super rápida!!!,5.0,59.9,9.42,69.32,moveis_decoracao
2b72a32a2c3e93fa260ca7655073886f,5265029daa29cc08d86b9f96cd99d03f,delivered,"Ótimo produto, veio perfeitamente embalado, atende todas necessidades que precisávamos. Loja muito atenciosa.",5.0,1148.0,107.43,1255.43,eletrodomesticos_2
f373335aac9a659de916f7170b8bc07a,f06a94a401e52fb019c72f2e8bbf6a2f,shipped,não recebi o produto consta que o mesmo voltou para o remetente. como faço para que possa reviar-lo?,2.0,35.9,23.28,59.18,bebes
a7076e7aba13de8b66d95a55811290ed,1ae196062dab95e434e781a5319f0ab9,delivered,"nada tenho a declara, um abraço",4.0,39.0,12.79,51.79,cama_mesa_banho
6f5a2dbe5ccce73a9d053a542baabd1c,4d6793a25de1f63ca63869c6cd4b7b1f,delivered,"Preciso alizar a troca do produto que está com defeito e não consigo registrar a solicitação no SITE. No item ""TROCAS E DEVOLUÇÕES"" sempre informa que está com problema de comunicação.
Aguardo retorn",1.0,139.5,14.32,307.64,informatica_acessorios
6f5a2dbe5ccce73a9d053a542baabd1c,4d6793a25de1f63ca63869c6cd4b7b1f,delivered,"Preciso alizar a troca do produto que está com defeito e não consigo registrar a solicitação no SITE. No item ""TROCAS E DEVOLUÇÕES"" sempre informa que está com problema de comunicação.
Aguardo retorn",1.0,139.5,14.32,307.64,informatica_acessorios
d65c179a817be22977e263fbc1a4fef4,e20e5dab42cf2fc3a11d1c89e087122b,delivered,Parabéns produto muito bom 👍,5.0,75.0,21.02,96.02,utilidades_domesticas
727412faf7aef5ef3c7e0f03350d80c7,df01594ad086f53bdbbf927198981446,delivered,O produto atendeu com as minhas espectativas,5.0,65.9,17.2,83.1,cama_mesa_banho
f11e9516ca2b6091b64f2e2ea0ebebb3,7d527c98f408420a9d5c953e5b89215e,delivered,Não recebi o pedido no tempo estimado e não fui informada do porque do atraso.,1.0,204.0,18.68,222.68,relogios_presentes
0438fc3e115633e11a93c878a1591016,369ec69ef76c47e51980b88a5740dc1b,delivered,chegou antes do prazo determinado pela loja. ,5.0,249.0,15.22,264.22,telefonia
65f78a0e1f8b80c4f6d8d5c6073b8601,1910935b7377a45bca463c844d7a071e,delivered,Otimo produto. Igual a foto.,5.0,185.9,35.38,221.28,brinquedos
b52d29abb97a3978df1d8922bfe36fbe,ed034127e0801850ca9162dd9de7a106,delivered,Produto chegou no prazo e correto ,5.0,110.32,17.16,283.54,beleza_saude
b52d29abb97a3978df1d8922bfe36fbe,ed034127e0801850ca9162dd9de7a106,delivered,Produto chegou no prazo e correto ,5.0,138.9,17.16,283.54,beleza_saude
0341b60065c49221a27293793f11b117,cf4604a56d4e374de013f1ec35280d00,delivered,"Foi excelente por estar dentro do periodo
Definido",5.0,102.9,22.43,125.33,relogios_presentes
25ebb07a1069a75d3cb9baf0a94f22d0,d76dc2ed3d9f58905f39deea067fd40f,delivered,entrega 14 dias antes do prazo estabelecido,5.0,182.0,19.42,201.42,relogios_presentes
43488f856ed3fa3e7d3f8228755d383b,5a58afc695ee03b9baca01d4afa52cec,delivered,Produto de excelente qualidade,5.0,29.99,25.63,27.77,telefonia
43488f856ed3fa3e7d3f8228755d383b,5a58afc695ee03b9baca01d4afa52cec,delivered,Produto de excelente qualidade,5.0,29.99,25.63,27.85,telefonia
6f6665c1d76e55561978ccb45bdcafc6,12ae89712aa5a178c22147486d3cd310,delivered,"Produto extremamente pequeno e leve, mas que teve um frete muito caro e cada unidade foi enviada em uma pacote separado (para justificar o frete, talvez)",3.0,21.9,14.52,109.26,moveis_decoracao
6f6665c1d76e55561978ccb45bdcafc6,12ae89712aa5a178c22147486d3cd310,delivered,"Produto extremamente pequeno e leve, mas que teve um frete muito caro e cada unidade foi enviada em uma pacote separado (para justificar o frete, talvez)",3.0,21.9,14.52,109.26,moveis_decoracao
6f6665c1d76e55561978ccb45bdcafc6,12ae89712aa5a178c22147486d3cd310,delivered,"Produto extremamente pequeno e leve, mas que teve um frete muito caro e cada unidade foi enviada em uma pacote separado (para justificar o frete, talvez)",3.0,21.9,14.52,109.26,moveis_decoracao
db5fdbee9ab29d55f24c329246e6fe51,3487bedbddf4797d7308d0aa43dcf30b,delivered,"Me entregaram faltando um pote, insatisfação",1.0,89.0,15.37,104.37,beleza_saude
15fb9c745e91eff5482a9af2a5fad0e6,3c14bd3e2287a1b895bc9af622d3f79a,delivered,Excelente vai ser muito útil. Muito obrigado!,5.0,99.99,37.39,137.38,esporte_lazer
5869074071e0f56e9085dc3742c97b2a,7203eb38fea2b4a15dd6c39575314aa4,shipped,"
",1.0,300.0,20.18,320.18,esporte_lazer
cbbb524a0e1646aa6cf7a3c0bbe517ad,dacb079d55ffb1d3955c5d923df3ebb7,delivered,"produto entregue diferente do que foi comprado,não recomendo o vendedor.",1.0,75.0,20.58,95.58,informatica_acessorios
7e05645577366863a93350aac5cc7de5,21809d6b8acb4ca628358610aea9435c,delivered,"Recebi o produto, porém o mesmo veio com o encosto do braço quebrado.
Sugiro à loja que acondicione melhor os seus produtos, uma vez que veio embalado em um papel fino comum.",3.0,68.9,79.86,148.76,esporte_lazer
f09942b1e1419e69f7509158f2a9c1d6,b40a130a36dc28cdbdabe856f1eee283,delivered,Recomendo,5.0,64.9,7.78,72.68,bebes
72ee4a26e767e55282ac10e63c7b1227,ab4e4f11610404b4184fb812e47bb0ed,delivered,"Comprei a cada de pneu. Chegou conforme combinado, no prazo. Tudo certo. Recomendo.",5.0,60.0,52.77,112.77,automotivo
4f7e398a1ddb1c349465b42b6865c60b,364fbe9334877bc7ca3da92913b2cdbf,delivered,N gostei do produto n era oq imaginei nem oq eu eeperava,1.0,149.99,21.85,171.84,telefonia
08652363092b158440e2422e7c3ccaf4,03b3813a78be4cf5205e70977ad78d29,delivered,Muito bom,5.0,64.89,17.7,82.59,bebes
409e4a6eadbdc33f16ccf0bda01eec1f,0e8ada3654b94e0d569b44233db3c9dc,delivered,Foi ótimo ,5.0,179.9,16.02,195.92,beleza_saude
bb27f9e70d5cdc66d0c616aee3dbb387,225743267e630cdf226d130d80c4aa5e,delivered,"Meus parabéns,continuem assim",5.0,235.92,13.78,499.4,informatica_acessorios
bb27f9e70d5cdc66d0c616aee3dbb387,225743267e630cdf226d130d80c4aa5e,delivered,"Meus parabéns,continuem assim",5.0,235.92,13.78,499.4,informatica_acessorios
b60b53ad0bb7dacacf2989fe27ad567a,2f9902d85fcd930227f711cf47012bdf,delivered,"O produto não foi entregue na minha residencia, precisei retira-lo nos correios.",3.0,292.0,9.3,301.3,papelaria
db0d194c127a36909de3bda3edad30bc,33bfc91146c9eea42397a0430585ee59,delivered,"Não recebi a quantidade correta, estou aguardando posição da targaryen, mas até agora não me deram retorno",1.0,59.99,12.76,145.5,cama_mesa_banho
db0d194c127a36909de3bda3edad30bc,33bfc91146c9eea42397a0430585ee59,delivered,"Não recebi a quantidade correta, estou aguardando posição da targaryen, mas até agora não me deram retorno",1.0,59.99,12.76,145.5,cama_mesa_banho
ac7a92560a9e99f0a0ab4988102f491b,6abf781c5304890987047e9aa239caa8,delivered,O prazo era até dia 23/03 e até o momento não recebi. Quero saber o que está acontecendo.,1.0,89.99,17.88,107.87,cama_mesa_banho
ac7a92560a9e99f0a0ab4988102f491b,6abf781c5304890987047e9aa239caa8,delivered,"Comprei pensando que ia vir conforme a foto, vel branco e a parte baixo bege, porém veio tudo bege.",1.0,89.99,17.88,107.87,cama_mesa_banho
da8be3bb62e9bf01e2e1a3bfd74ebd1a,3f083b9f62e687be8d84684c7d54c8db,delivered,"ainda não recebi o produto acredito que não seja culpa do vendedor e sim dos correios , e estou com urgência 

o produto se encontra parado nos correiros na data de 01/05/17 ",1.0,2690.0,61.24,2751.24,ferramentas_jardim
6de3383be650cfe96aed26171ad65c47,cae5d18352d2eb7396bd594c706f3624,delivered,"BOM DIA, NAO RECEBI O DHEA, SOMENTE O RECYCLE, QUAL PROCEDIMENTO PRECISO FAZER? PRECISO RESOLVER ISSO
OBRIGADO",1.0,120.0,7.94,355.77,esporte_lazer
6de3383be650cfe96aed26171ad65c47,cae5d18352d2eb7396bd594c706f3624,delivered,"BOM DIA, NAO RECEBI O DHEA, SOMENTE O RECYCLE, QUAL PROCEDIMENTO PRECISO FAZER? PRECISO RESOLVER ISSO
OBRIGADO",1.0,204.0,23.83,355.77,esporte_lazer
21f4a37ec131158f1615d0f186f190af,84b100e334843870e95ff29421ab66bd,delivered,Fiz o cancelamento da compra há 13 dias (Data em posto esse comentário). E até agora não cancelaram minha compra no cartão.,1.0,199.98,12.9,212.88,cool_stuff
e659b8223be6f632acb24fb80cf50ca9,9ac71dee8847ffe35fb2c087da733cc4,delivered,ESPETACULAR.,5.0,61.5,25.71,87.21,automotivo
45ed6e85398a87c253db47c2d9f48216,8eab8f9b3c744b76b65f7a2c0c8f2d6c,delivered,"Produto demorou a chegar e veio diferente do que foi pedido... pedi X veio Y, nada haver...",1.0,56.99,14.15,50.01,perfumaria
45ed6e85398a87c253db47c2d9f48216,8eab8f9b3c744b76b65f7a2c0c8f2d6c,delivered,"Produto demorou a chegar e veio diferente do que foi pedido... pedi X veio Y, nada haver...",1.0,56.99,14.15,21.13,perfumaria
45ed6e85398a87c253db47c2d9f48216,8eab8f9b3c744b76b65f7a2c0c8f2d6c,delivered,"Produto demorou a chegar e veio diferente do que foi pedido... pedi X veio Y, nada haver...",1.0,56.99,14.15,0.0,perfumaria
0bc4a984d79279c843421830f595273c,e93fa47188d998ecd355fdb87a5e62e3,delivered,"entrega rápida , produto de qualidade, e preço bom",5.0,72.0,13.52,85.52,cama_mesa_banho
d977821da81b766c90bcd3351f0dbf19,5295c0f1f2053aa636bc034c2a85ab44,delivered,Ótimo produto,4.0,27.9,18.23,46.13,automotivo
5a00ef28abf9645038a7d37c1639d2c2,60134a69479bd4d54c03fd5076bbe984,delivered,"O produro chegou dentro do prazo, é bem leve e a caixinha é de papelão! Não veio com o certificado de garantia, somente manual. O tamanho é bom e a cor é dourado claro, nada muito chamativo!",4.0,180.0,20.23,200.23,relogios_presentes
bba5aa837be7e597e91c6ddedf604cd8,94e56a6d6f8b3e26ad64c605e67b48d2,delivered,ótimo foi ara dar de Presente a minha Cunhada amou super Feliz,5.0,119.0,15.71,134.71,relogios_presentes
faa911f9ff46e53aedc9408c5d6a24ad,77dccd21b005b20fc1f1418c979ca354,delivered,"Comprei DOIS porta talheres e recebi apenas UM até o momento, juntamente com uma NF onde constam dois produtos.",1.0,37.39,19.04,112.86,bebes
faa911f9ff46e53aedc9408c5d6a24ad,77dccd21b005b20fc1f1418c979ca354,delivered,"Comprei DOIS porta talheres e recebi apenas UM até o momento, juntamente com uma NF onde constam dois produtos.",1.0,37.39,19.04,112.86,bebes
95e42e6aaf6264cd3e77c06b32dc3003,29ef1f160ce630146dafa02052e2c5bf,shipped,Nao entregaram o produto e nao entraram em contato para resolver o problema ate o momento.,1.0,85.0,7.85,92.85,esporte_lazer
1cb6cfd9e6306cfe607017391834999a,05aa1cdcd7c5f9e297b3b5d89ae5e1df,delivered,Obrigado vocês estão de parabéns produtos excelente ,5.0,74.9,30.47,208.7,fashion_calcados
1cb6cfd9e6306cfe607017391834999a,05aa1cdcd7c5f9e297b3b5d89ae5e1df,delivered,Obrigado vocês estão de parabéns produtos excelente ,5.0,74.9,28.43,208.7,fashion_calcados
7b58fca3faf09217a36d5febee5739a5,0966fbba1c0e8c5e26e31166c2fd3ce8,delivered,O produto ainda não chegou,3.0,59.9,16.86,76.76,beleza_saude
f30607daae66843552e00843c6de88ef,8e1769459d9b9a9989799f6c79a4a663,delivered,"Mais respeito ao consumidor, era para presente!!",1.0,550.0,145.99,695.99,beleza_saude
4207ad8e0e4e4070f271c930d25f72d7,2d2b1b42705b2f080c47fb2c46db46f6,delivered,"Gostei do produto, porém entregaram apenas 1 unidade, faltou uma unidade do produto, algo aconteceu durante na entrega",1.0,59.9,17.67,155.14,ferramentas_jardim
4207ad8e0e4e4070f271c930d25f72d7,2d2b1b42705b2f080c47fb2c46db46f6,delivered,"Gostei do produto, porém entregaram apenas 1 unidade, faltou uma unidade do produto, algo aconteceu durante na entrega",1.0,59.9,17.67,155.14,ferramentas_jardim
38b7efdf33dd5561f4f5d4f6e07b0414,021e84751ba0ead75b6d314a6ead88d9,invoiced,"Meu produto não chegou. Isso gerou estresse e eu não estou conseguindo fazer a devolução. Caso isso aconteça, vou por na justiça.",1.0,29.99,14.1,44.09,fashion_roupa_masculina
4f7ce3efe568a5e57290a9fa3e45b1f5,2569d6c5ed547bf0feaf37e32677fdaa,delivered,"Muito enrolado. Já liguei para o stark, ficaram de me retornar em dois dias e até agora nada ",1.0,1695.0,32.67,1727.67,esporte_lazer
3440f090efa1949bc4e9ebd0b89b2b6c,2acac3dfe4fa0e75b07461873a67e7e6,delivered,obrigado ,5.0,39.9,29.55,69.45,consoles_games
0d09617395364c88c4ad7c457b439314,016c5c3fb572754f302fdac24aa9cfa4,delivered,"Mercadoria entregue antes do prazo
",5.0,122.99,20.91,143.9,beleza_saude
f112b9fc8967a675670bedf5a2bc6b2b,4913f37a6cb9e2ba061770efb2ea4e58,delivered,Muito bom! produto de boa qualidade e entregue no prazo.,5.0,59.0,36.24,95.24,cine_foto
580c882a5805c78546ea65ec6d3690e4,a4f6fc82eefc6a54376eea73b27df682,delivered,ainda não recebi o produto. ninguém entrou em contato. NÃo recomendo a ninguém . sou cliente baratheon mt tempo primeira vez que acontece essa situação. ,1.0,153.0,18.32,171.32,cama_mesa_banho
8adafb3466daa5395694d3a906ff9d40,b7919647bde69acc948baa47823d6c75,delivered,"Recebi 5 anilhas, faltou apenas 1 de 3kg",3.0,21.0,6.25,218.0,esporte_lazer
8adafb3466daa5395694d3a906ff9d40,b7919647bde69acc948baa47823d6c75,delivered,"Recebi 5 anilhas, faltou apenas 1 de 3kg",3.0,35.0,10.42,218.0,esporte_lazer
8adafb3466daa5395694d3a906ff9d40,b7919647bde69acc948baa47823d6c75,delivered,"Recebi 5 anilhas, faltou apenas 1 de 3kg",3.0,21.0,6.25,218.0,esporte_lazer
8adafb3466daa5395694d3a906ff9d40,b7919647bde69acc948baa47823d6c75,delivered,"Recebi 5 anilhas, faltou apenas 1 de 3kg",3.0,35.0,10.42,218.0,esporte_lazer
8adafb3466daa5395694d3a906ff9d40,b7919647bde69acc948baa47823d6c75,delivered,"Recebi 5 anilhas, faltou apenas 1 de 3kg",3.0,28.0,8.34,218.0,esporte_lazer
8adafb3466daa5395694d3a906ff9d40,b7919647bde69acc948baa47823d6c75,delivered,"Recebi 5 anilhas, faltou apenas 1 de 3kg",3.0,28.0,8.34,218.0,esporte_lazer
dc05a07c0cc70e26e10e274313034ad3,d9abf57c9a7f1cd9865625d2cba96053,delivered,"Excelente produto, entrega imediata e preço mt bom!!",5.0,299.9,129.74,429.64,moveis_escritorio
dcb4a1d21593a108db61f12a4b3d61db,2ed973ea37080a94b7beaef7458b2e15,delivered,"Produto chegou no prazo,porem, nao veio na medida correta.
Tentei entrar em contato para troca ou devolucao e nao obtive nenhuma resposta.",2.0,89.0,23.42,224.84,ferramentas_jardim
dcb4a1d21593a108db61f12a4b3d61db,2ed973ea37080a94b7beaef7458b2e15,delivered,"Produto chegou no prazo,porem, nao veio na medida correta.
Tentei entrar em contato para troca ou devolucao e nao obtive nenhuma resposta.",2.0,89.0,23.42,224.84,ferramentas_jardim
3b14820d642ea72e95df3289b6539c1c,4248fddd68e3375c24e743290ce2d9fa,delivered,"Chegou tudo perfeito, muito antes do prazo, porém o pendente tem uma peça de plástico pequena, aquela que liga na caixa de luz, a rosca é curta.",4.0,75.9,19.5,95.4,casa_construcao
32e4fa9bb468884309b58b9348de70c3,e54367d4b00c5cb76d2dfe71b9bdb89c,delivered,"Comprei duas unidades, foi entregue somente uma. ",3.0,59.0,13.07,124.14,beleza_saude
32e4fa9bb468884309b58b9348de70c3,e54367d4b00c5cb76d2dfe71b9bdb89c,delivered,"Comprei duas unidades, foi entregue somente uma. ",3.0,59.0,13.07,20.0,beleza_saude
32e4fa9bb468884309b58b9348de70c3,e54367d4b00c5cb76d2dfe71b9bdb89c,delivered,"Comprei duas unidades, foi entregue somente uma. ",3.0,59.0,13.07,124.14,beleza_saude
32e4fa9bb468884309b58b9348de70c3,e54367d4b00c5cb76d2dfe71b9bdb89c,delivered,"Comprei duas unidades, foi entregue somente uma. ",3.0,59.0,13.07,20.0,beleza_saude
813f8916cd12b887b0fa271f3263a4d3,bf22881f1f23a79916784ac5b4319c56,delivered,"Apesar de terem emitido Nfe com dados incorretos, corrigiram e o produto foi entregue, mas fora do prazo. Mesmo assim recomendo!!!",3.0,27.9,14.52,42.42,informatica_acessorios
f833a0260cb98fa615a517d4e4a8cdf3,6b74fa3521fe75edbeff9948022f13d1,delivered,Excelente aquisicao,5.0,89.9,21.08,110.98,informatica_acessorios
9d48a2dfef2e0cb6155f816b9bf8489c,c4e12dfa6412f54cb99c38787dca987f,delivered,Um ótimo produto,5.0,12.65,7.39,20.04,eletronicos
d83706c29baf36eedf5e8adfb0da304e,26545a1a15e77138e98380c49a76053a,delivered,"Chegou mais rápido que o prazo previsto, fiquei muito feliz com isso. Ja estou usando o produto e gostei muito. Ja comprei outras vezes no baratheon e vou continuar comprando. Site de muita confiança! ",5.0,27.9,16.05,43.95,telefonia
9472d3c8a0ad463cbfc89897334431da,7e016f9ea275279784f42e0642214284,delivered,AINDA NAO RECEBI O PRODUTO.,1.0,69.99,19.03,20.03,brinquedos
9472d3c8a0ad463cbfc89897334431da,7e016f9ea275279784f42e0642214284,delivered,AINDA NAO RECEBI O PRODUTO.,1.0,69.99,19.03,68.99,brinquedos
d4ab8a264235be36f72a07621046d082,7a5846ef7b6f7d58630bb4b0aafe2858,delivered,"O produto chegou antes do prazo e em perfeito estado, estou muito satisfeito com a compra.",4.0,195.9,19.25,215.15,relogios_presentes
b417d44c131fe6470b3226c7b59f6a8f,82f6d48ad3a75669934efe3988ce9b25,delivered,Entrega antes do prazo,5.0,59.9,15.18,75.08,bebes
407408433ee2a9ed77984aa5a06e2b2e,9f4c898706bf2b467ace0539e0319fcc,delivered,"produto compacto, atendeu as expectativas, e como sempre entrega antes do prazo.",4.0,59.99,16.18,76.17,esporte_lazer
5b96fa278c2b3c1e29c190ef1b651d08,207ac9416941d5b76d64875a33fe3659,delivered,"No anuncio não diz que o produto é ""compatível"" comprei como se fosse Original, apenas percebi quando chegou, se eu soubesse que não era original não teria comprado.",1.0,22.0,14.52,36.52,informatica_acessorios
b3206cf64b7cd1480a6c6f9912b20666,da757be0eb9978feb09365ed3bdfc679,delivered,Estou super satisfeita....super recomendo,2.0,179.9,17.97,197.87,eletroportateis
33209e0f87b2ed543a0876812c9c5c40,bab0c43a2325bbc9ea398b00f8db0717,delivered,Sempre comprei no baratheon e nunca tive problemas poren as duas últimas compras deixou a desejar. .,3.0,159.9,37.05,196.95,moveis_decoracao
ea337f88a8c5cab4e99da87460f1b99e,9aed6fa0db5da18a5433bbff4ef320b8,delivered,Muito bom ...,4.0,198.0,15.56,213.56,perfumaria
ad7ddb009f1bcd6c40cb1106471c292c,26495cdb066f046945177209f10b67fb,delivered,"Ainda não usei, mas chegou antes do prazo e em perfeito estado.",4.0,480.65,21.47,502.12,beleza_saude
ac85808794ef111b4689bbdb5ea7f2c9,62082173db63a1a735d81f64754914e4,delivered,"ESTOU SUPER SATISFEITA COM ESSE SITE ,AS MERCADORIAS CHEGAM EM PERFEITAS CONDICOES E PRAZO DESEJÁ
VEL !!!!",5.0,19.9,16.79,36.69,eletronicos
39a0eaa2a980c810beaf68d76e52fa96,d1c6e90ab127d42b75ef2e548b4461ac,delivered,"Chegou até mesmo antes do prazo de entrega, muito bom o produto, recomendo.",4.0,179.99,18.17,198.16,cool_stuff
cf3d593f97ce4a58adbd6b488579fa36,4156c48bdc8d1ecbfbcfabfefee2d0c7,delivered,Atençao completa adorei quando abri e ja estava embrulhado para presente.,5.0,12.9,7.39,20.29,bebes
8ca57f2b32c00588cab243b2115441f5,284e326e8a71e55bdb0b210ddfabaa27,delivered,"Gostaria de saber sobre a devolução do produto,pois informaram que seria 48 horas pra confirmar a devolução e até o momento nada.",1.0,1349.0,131.73,1480.73,eletroportateis
65d7e9625cc211f641191203e231ac24,08999a20d9741d9513c368676f5531c1,delivered,so não fiquei mais satisfeita porque tive que retirar nos correios,5.0,89.9,15.38,210.56,cama_mesa_banho
65d7e9625cc211f641191203e231ac24,08999a20d9741d9513c368676f5531c1,delivered,so não fiquei mais satisfeita porque tive que retirar nos correios,5.0,89.9,15.38,210.56,casa_conforto
c432ba5b3bb83966c1b66696c395a2fb,973e21d9b220229aedc9ac566294568f,delivered,"entrega antes do prazo. ótima
",5.0,25.0,7.94,32.94,brinquedos
48a928c553c276852b35ce90fedfeee2,9ea999ddb251e229b1c8b4925884743e,delivered,"O produto apresenta riscos, aparência de usado, apesar de estar funcionando.
O produto foi entregue em embalagem, porém envolto em papel bolha, não acondicionado em caixa.",3.0,25.9,16.79,42.69,eletronicos
00125cb692d04887809806618a2a145f,8afb90a97ee661103014329b1bcea1a2,delivered,"produto como descrito, satisfeitíssima com a compra.",5.0,109.9,25.51,135.41,moveis_decoracao
eba75422c6a2414d3cd8289123e64200,d7c4d8b45b0a33ff6df7a3950800d4e8,delivered,Com certeza comprarei outros produtos.,4.0,99.0,41.67,140.67,papelaria
18d686f1bb1270182c646fe337459d79,bbf7be5b7db9baf4509ae4573c8570b4,delivered,"Não é a primeira vez de atraso na entrega, quando consegue falar a atendente ainda pede um prazo de dois dias, fora o atraso, infelizmente as mudanças de entrega dos parceiros não está sendo pratica",1.0,44.9,12.69,57.59,utilidades_domesticas
c5e754f77f6f127371e929ccb707fce3,19ce60e416e5f9342e80d5ddcc814b03,delivered,Muito bom!!,4.0,119.6,11.45,131.05,moveis_escritorio
cd864dfff08db3d739750d749ec053b3,e5b70244ffbbac9f5ebde9ecdfc049f9,delivered,"Foi entregue no prazo, adorei o produto, tá de parabéns",5.0,32.0,15.1,47.1,fashion_bolsas_e_acessorios
31426d292a5d34315a18ac11d6eef7eb,bf4fe999a2d7bc0465cbd817fac3bbee,delivered,Produto excelente,5.0,79.0,13.57,92.57,cama_mesa_banho
1f6405caa14a2debb88594b0471ed340,5ca6f3218e411dcbb9c27ad61bdc3d1d,delivered,"Produto bonito, no entanto de má qualidade, não correspondendo ao esperado como joia de qualidade, com algumas manchas escuras na corrente do pingente.",1.0,133.0,15.68,148.68,fashion_bolsas_e_acessorios
2ed75ffbf396fcdc6341f17d1a16ef5d,7c5f8c2e42af586aa1b1cc8d6bc40732,delivered,Produto entregue muito rápido. Fiquei muito satisfeita!Obrigada. ,5.0,79.0,9.37,88.37,relogios_presentes
c0e59bb74c6b71dbd39b3073120e957d,387752a856ae611e11987f531cf59966,delivered,Gostei,5.0,79.9,13.22,93.12,alimentos
64a9f2b487f66506d463ca18152280e8,90714b0e62fe1fbd304fb45fd644ebdd,delivered,O mocho não tem nem 6 meses de uso e a parte da estrutura já está rachando! Produto de péssima qualidade!,1.0,116.99,18.53,135.52,moveis_escritorio
e5e6a20a4c3fbe6ee280c01f8fe279cc,e1cb13d47d802da7d23d6253ed8d7959,delivered,"Produto de ótima qualidade, com cores vivas e bem recortado. Deu um pouco de trabalho pra colocar (devido à falta de experiência) mas o resultado foi surpreendente!",5.0,49.0,22.27,71.27,bebes
7753606fb1d0067848f8a1a7ae5abefa,5c4a6f6b98ec2d780b10f1cc88ef208f,delivered,"Veio com a voltagem 220,sendo que pedi 110",4.0,59.99,8.88,137.74,beleza_saude
7753606fb1d0067848f8a1a7ae5abefa,5c4a6f6b98ec2d780b10f1cc88ef208f,delivered,"Veio com a voltagem 220,sendo que pedi 110",4.0,59.99,8.88,137.74,beleza_saude
87386e2485df1ab61a6d060a092e4d6f,0728f6d108255cb411a50fb646c3c7dc,delivered,Produto recebido com sucesso!,5.0,35.9,17.92,53.82,malas_acessorios
